CustomerID,InvoiceNo,InvoiceDate,MonetaryValue,AverageOrderValue,Country,OrderValue
13078,574755,2011-11-07 09:28:00,10197.17,0.55,36,372.24
13078,576574,2011-11-15 13:53:00,11029.18,0.6,36,832.01
13078,578116,2011-11-23 09:51:00,11343.99,0.61,36,314.81
13078,579505,2011-11-29 16:31:00,11788.86,0.64,36,444.87
13078,580978,2011-12-06 15:36:00,12627.94,0.68,36,839.08
13079,561003,2011-07-22 14:41:00,23.8,0.0,36,23.8
13079,566218,2011-09-09 15:25:00,59.5,0.0,36,35.7
13079,568182,2011-09-25 13:47:00,172.4,0.01,36,112.9
13079,577138,2011-11-18 09:03:00,190.1,0.01,36,17.7
13079,580718,2011-12-05 16:53:00,220.1,0.01,36,30.0
13080,556631,2011-06-13 14:59:00,58.08,0.0,36,58.08
13081,537034,2010-12-03 17:20:00,2355.18,0.13,36,2355.18
13081,537035,2010-12-03 17:21:00,2366.78,0.13,36,11.6
13081,540372,2011-01-06 16:41:00,5894.42,0.32,36,3527.64
13081,544918,2011-02-24 16:30:00,6730.66,0.36,36,836.24
13081,544920,2011-02-24 16:31:00,7467.61,0.4,36,736.95
13081,547209,2011-03-21 14:44:00,9807.66,0.53,36,2340.05
13081,552039,2011-05-06 08:10:00,14463.51,0.78,36,4655.85
13081,560504,2011-07-19 11:47:00,18870.12,1.02,36,4406.61
13081,574328,2011-11-04 09:05:00,26141.46,1.41,36,7271.34
13081,575579,2011-11-10 11:49:00,26213.46,1.41,36,72.0
13081,579093,2011-11-28 10:54:00,28337.38,1.53,36,2123.92
13082,540245,2011-01-05 15:42:00,379.44,0.02,36,379.44
13082,546552,2011-03-15 08:18:00,650.94,0.04,36,271.5
13082,548336,2011-03-30 14:06:00,1085.94,0.06,36,435.0
13082,550361,2011-04-18 11:10:00,1926.18,0.1,36,840.24
13082,550377,2011-04-18 11:45:00,1960.18,0.11,36,34.0
13082,556970,2011-06-16 10:18:00,2205.93,0.12,36,245.75
13082,556971,2011-06-16 10:19:00,2245.53,0.12,36,39.6
13082,559047,2011-07-05 15:44:00,3523.63,0.19,36,1278.1
13082,562550,2011-08-05 16:16:00,3613.63,0.19,36,90.0
13083,568139,2011-09-25 10:46:00,192.39,0.01,36,192.39
13083,580681,2011-12-05 15:01:00,303.75,0.02,36,111.36
13085,544306,2011-02-17 13:57:00,278.1,0.02,36,278.1
13085,558996,2011-07-05 12:11:00,416.08,0.02,36,137.98
13089,537040,2010-12-05 10:27:00,734.4,0.04,36,734.4
13089,537393,2010-12-06 13:59:00,3149.44,0.17,36,2415.04
13089,537394,2010-12-06 14:00:00,3230.62,0.17,36,81.18
13089,538653,2010-12-13 15:12:00,4478.26,0.24,36,1247.64
13089,538654,2010-12-13 15:13:00,4570.16,0.25,36,91.9
13089,539030,2010-12-15 14:25:00,5325.46,0.29,36,755.3
13089,539077,2010-12-16 08:05:00,5640.01,0.3,36,314.55
13089,539096,2010-12-16 10:19:00,5953.21,0.32,36,313.2
13089,540162,2011-01-05 11:52:00,6048.86,0.33,36,95.65
13089,540163,2011-01-05 11:52:00,7007.79,0.38,36,958.93
13089,540261,2011-01-06 09:57:00,7738.67,0.42,36,730.88
13089,540994,2011-01-13 09:29:00,8443.26,0.46,36,704.59
13089,541410,2011-01-17 16:06:00,9650.39,0.52,36,1207.13
13089,542145,2011-01-26 09:26:00,10069.79,0.54,36,419.4
13089,542275,2011-01-27 10:18:00,10772.19,0.58,36,702.4
13089,542591,2011-01-28 16:42:00,10892.04,0.59,36,119.85
13089,542620,2011-01-31 08:56:00,11235.59,0.61,36,343.55
13089,542722,2011-01-31 14:38:00,11497.19,0.62,36,261.6
13089,542932,2011-02-02 10:54:00,12839.15,0.69,36,1341.96
13089,543976,2011-02-14 15:26:00,14219.55,0.77,36,1380.4
13089,544190,2011-02-16 16:56:00,14412.56,0.78,36,193.01
13089,544191,2011-02-16 16:57:00,15185.36,0.82,36,772.8
13089,544192,2011-02-16 16:58:00,15203.06,0.82,36,17.7
13089,544788,2011-02-23 12:18:00,15557.62,0.84,36,354.56
13089,545999,2011-03-08 14:44:00,16753.57,0.9,36,1195.95
13089,546000,2011-03-08 14:47:00,16825.57,0.91,36,72.0
13089,546731,2011-03-16 11:39:00,17787.13,0.96,36,961.56
13089,547578,2011-03-24 10:38:00,18273.02,0.99,36,485.89
13089,547579,2011-03-24 10:40:00,18393.02,0.99,36,120.0
13089,548497,2011-03-31 13:43:00,20015.43,1.08,36,1622.41
13089,548992,2011-04-05 13:52:00,20853.51,1.13,36,838.08
13089,549273,2011-04-07 13:05:00,21165.51,1.14,36,312.0
13089,549696,2011-04-11 13:55:00,21318.51,1.15,36,153.0
13089,549751,2011-04-12 10:58:00,22055.93,1.19,36,737.42
13089,549752,2011-04-12 11:01:00,22105.93,1.19,36,50.0
13089,550151,2011-04-14 14:41:00,22246.18,1.2,36,140.25
13089,550312,2011-04-17 11:18:00,22625.5,1.22,36,379.32
13089,550336,2011-04-17 14:55:00,22872.24,1.23,36,246.74
13089,551181,2011-04-27 08:17:00,23473.14,1.27,36,600.9
13089,551647,2011-05-03 11:59:00,23535.42,1.27,36,62.28
13089,551650,2011-05-03 12:02:00,24646.14,1.33,36,1110.72
13089,552195,2011-05-06 14:25:00,24850.44,1.34,36,204.3
13089,552728,2011-05-11 10:35:00,25615.84,1.38,36,765.4
13089,552729,2011-05-11 10:36:00,25655.44,1.38,36,39.6
13089,553151,2011-05-13 14:53:00,26348.4,1.42,36,692.96
13089,553152,2011-05-13 14:55:00,26723.85,1.44,36,375.45
13089,553153,2011-05-13 14:56:00,26741.25,1.44,36,17.4
13089,553155,2011-05-13 14:57:00,26775.25,1.44,36,34.0
13089,553352,2011-05-16 13:41:00,27014.73,1.46,36,239.48
13089,554365,2011-05-24 10:22:00,27702.79,1.49,36,688.06
13089,554367,2011-05-24 10:24:00,27939.94,1.51,36,237.15
13089,555543,2011-06-05 12:59:00,28566.98,1.54,36,627.04
13089,555815,2011-06-07 11:47:00,29483.72,1.59,36,916.74
13089,555816,2011-06-07 11:49:00,29530.92,1.59,36,47.2
13089,557278,2011-06-19 12:08:00,30683.44,1.66,36,1152.52
13089,557764,2011-06-22 14:21:00,31670.52,1.71,36,987.08
13089,557767,2011-06-22 14:24:00,31687.92,1.71,36,17.4
13089,559057,2011-07-06 09:46:00,32249.26,1.74,36,561.34
13089,559691,2011-07-11 15:52:00,33044.82,1.78,36,795.56
13089,559900,2011-07-13 12:27:00,33259.02,1.79,36,214.2
13089,560892,2011-07-21 17:08:00,34136.38,1.84,36,877.36
13089,560895,2011-07-21 17:12:00,35158.3,1.9,36,1021.92
13089,561743,2011-07-29 12:16:00,35380.1,1.91,36,221.8
13089,562102,2011-08-02 14:21:00,36870.92,1.99,36,1490.82
13089,562103,2011-08-02 14:23:00,36895.52,1.99,36,24.6
13089,563246,2011-08-15 10:57:00,37590.78,2.03,36,695.26
13089,563247,2011-08-15 10:59:00,37846.86,2.04,36,256.08
13089,563747,2011-08-19 10:05:00,38328.46,2.07,36,481.6
13089,564958,2011-08-31 13:56:00,39010.65,2.11,36,682.19
13089,565116,2011-09-01 11:30:00,41308.17,2.23,36,2297.52
13089,565117,2011-09-01 11:33:00,43324.49,2.34,36,2016.32
13089,567379,2011-09-20 10:02:00,44085.93,2.38,36,761.44
13089,567798,2011-09-22 12:00:00,44972.56,2.43,36,886.63
13089,567799,2011-09-22 12:01:00,45053.32,2.43,36,80.76
13089,567800,2011-09-22 12:01:00,45104.32,2.43,36,51.0
13089,567801,2011-09-22 12:02:00,45414.56,2.45,36,310.24
13089,568209,2011-09-25 15:43:00,45649.16,2.46,36,234.6
13089,569027,2011-09-30 10:19:00,46361.22,2.5,36,712.06
13089,569871,2011-10-06 15:04:00,46691.37,2.52,36,330.15
13089,569872,2011-10-06 15:05:00,46724.37,2.52,36,33.0
13089,569873,2011-10-06 15:05:00,46757.37,2.52,36,33.0
13089,570514,2011-10-11 10:36:00,47775.88,2.58,36,1018.51
13089,571738,2011-10-19 10:32:00,48087.64,2.59,36,311.76
13089,571892,2011-10-19 14:12:00,48518.84,2.62,36,431.2
13089,573166,2011-10-28 09:15:00,49225.2,2.66,36,706.36
13089,573394,2011-10-30 15:10:00,49682.12,2.68,36,456.92
13089,575060,2011-11-08 12:29:00,50777.41,2.74,36,1095.29
13089,576355,2011-11-14 16:28:00,52142.15,2.81,36,1364.74
13089,576736,2011-11-16 12:42:00,52498.25,2.83,36,356.1
13089,577093,2011-11-17 16:37:00,52924.31,2.86,36,426.06
13089,578101,2011-11-23 08:39:00,53029.31,2.86,36,105.0
13089,578102,2011-11-23 08:39:00,53438.31,2.88,36,409.0
13089,579177,2011-11-28 14:53:00,54144.21,2.92,36,705.9
13089,580112,2011-12-01 15:56:00,54445.05,2.94,36,300.84
13089,580125,2011-12-01 17:16:00,54758.55,2.95,36,313.5
13089,580673,2011-12-05 14:30:00,58464.03,3.15,36,3705.48
13089,581008,2011-12-07 09:02:00,58825.83,3.17,36,361.8
13090,536598,2010-12-02 07:48:00,160.6,0.01,36,160.6
13090,538005,2010-12-09 12:12:00,993.4,0.05,36,832.8
13090,538147,2010-12-09 16:11:00,1008.4,0.05,36,15.0
13090,541203,2011-01-14 12:21:00,1311.16,0.07,36,302.76
13090,544816,2011-02-23 16:41:00,1796.2,0.1,36,485.04
13090,546929,2011-03-18 10:34:00,2351.5,0.13,36,555.3
13090,550202,2011-04-15 10:27:00,3111.6,0.17,36,760.1
13090,557143,2011-06-17 10:12:00,3943.62,0.21,36,832.02
13090,561355,2011-07-26 14:51:00,4912.02,0.27,36,968.4
13090,569803,2011-10-06 11:48:00,5814.09,0.31,36,902.07
13090,571430,2011-10-17 12:51:00,6145.99,0.33,36,331.9
13090,575137,2011-11-08 15:13:00,7979.68,0.43,36,1833.69
13090,577488,2011-11-20 12:00:00,8555.44,0.46,36,575.76
13090,580045,2011-12-01 12:39:00,8910.82,0.48,36,355.38
13091,575908,2011-11-11 15:54:00,345.82,0.02,36,345.82
13092,539000,2010-12-15 12:27:00,185.45,0.01,36,185.45
13092,545873,2011-03-07 14:54:00,295.65,0.02,36,110.2
13092,551143,2011-04-26 13:25:00,398.95,0.02,36,103.3
13092,552887,2011-05-12 10:22:00,439.75,0.02,36,40.8
13092,569077,2011-09-30 11:18:00,477.83,0.03,36,38.08
13093,536560,2010-12-01 15:00:00,799.4,0.04,36,799.4
13093,539087,2010-12-16 09:44:00,1967.6,0.11,36,1168.2
13093,539088,2010-12-16 09:45:00,3795.51,0.2,36,1827.91
13093,540357,2011-01-06 15:14:00,5169.97,0.28,36,1374.46
13093,541021,2011-01-13 12:03:00,6068.47,0.33,36,898.5
13093,542934,2011-02-02 11:01:00,7060.45,0.38,36,991.98
13093,545013,2011-02-25 13:09:00,7527.97,0.41,36,467.52
13093,546103,2011-03-09 12:14:00,7832.47,0.42,36,304.5
13094,537247,2010-12-06 10:34:00,223.68,0.01,36,223.68
13094,540004,2011-01-04 10:37:00,300.0,0.02,36,76.32
13094,540370,2011-01-06 16:25:00,376.32,0.02,36,76.32
13094,543738,2011-02-11 12:48:00,452.64,0.02,36,76.32
13094,545347,2011-03-02 10:20:00,528.96,0.03,36,76.32
13094,553177,2011-05-15 11:23:00,734.7,0.04,36,205.74
13094,553654,2011-05-18 11:08:00,940.44,0.05,36,205.74
13094,555213,2011-06-01 12:22:00,1093.08,0.06,36,152.64
13094,559108,2011-07-06 11:42:00,1316.76,0.07,36,223.68
13094,562088,2011-08-02 12:35:00,1545.72,0.08,36,228.96
13094,567511,2011-09-20 14:57:00,1774.68,0.1,36,228.96
13094,577325,2011-11-18 14:07:00,1927.32,0.1,36,152.64
13095,569087,2011-09-30 12:03:00,74.4,0.0,36,74.4
13097,538872,2010-12-14 15:13:00,304.9,0.02,36,304.9
13097,540260,2011-01-06 09:40:00,1076.19,0.06,36,771.29
13097,544455,2011-02-20 13:18:00,1665.3,0.09,36,589.11
13097,547785,2011-03-25 11:41:00,2543.32,0.14,36,878.02
13097,550781,2011-04-20 13:43:00,3004.26,0.16,36,460.94
13097,557265,2011-06-19 11:10:00,3346.07,0.18,36,341.81
13097,557268,2011-06-19 11:26:00,4001.86,0.22,36,655.79
13097,562772,2011-08-09 12:07:00,4643.71,0.25,36,641.85
13097,568059,2011-09-23 12:58:00,5479.28,0.3,36,835.57
13097,574824,2011-11-07 10:43:00,6010.42,0.32,36,531.14
13098,542233,2011-01-26 13:46:00,648.8,0.04,36,648.8
13098,543413,2011-02-08 11:32:00,893.6,0.05,36,244.8
13098,546372,2011-03-11 11:47:00,1242.8,0.07,36,349.2
13098,548806,2011-04-04 12:52:00,1600.5,0.09,36,357.7
13098,549115,2011-04-06 12:41:00,3322.52,0.18,36,1722.02
13098,552547,2011-05-10 10:34:00,4399.92,0.24,36,1077.4
13098,552710,2011-05-11 07:35:00,6373.98,0.34,36,1974.06
13098,554556,2011-05-25 10:11:00,7203.61,0.39,36,829.63
13098,555836,2011-06-07 12:36:00,7734.97,0.42,36,531.36
13098,557067,2011-06-16 15:12:00,8956.52,0.48,36,1221.55
13098,557900,2011-06-23 14:36:00,9574.22,0.52,36,617.7
13098,559015,2011-07-05 12:53:00,9971.12,0.54,36,396.9
13098,559654,2011-07-11 12:54:00,10836.74,0.58,36,865.62
13098,560854,2011-07-21 12:46:00,11309.84,0.61,36,473.1
13098,561528,2011-07-28 08:55:00,11807.88,0.64,36,498.04
13098,562282,2011-08-04 10:38:00,13830.48,0.75,36,2022.6
13098,563686,2011-08-18 12:30:00,14468.08,0.78,36,637.6
13098,565781,2011-09-06 15:34:00,15169.46,0.82,36,701.38
13098,566576,2011-09-13 13:21:00,17349.76,0.94,36,2180.3
13098,570268,2011-10-10 10:16:00,19327.98,1.04,36,1978.22
13098,570275,2011-10-10 10:57:00,21810.42,1.18,36,2482.44
13098,573143,2011-10-27 17:56:00,22761.9,1.23,36,951.48
13098,575725,2011-11-10 18:46:00,24717.58,1.33,36,1955.68
13098,577357,2011-11-18 15:54:00,25585.22,1.38,36,867.64
13098,579545,2011-11-30 10:18:00,26516.68,1.43,36,931.46
13098,580532,2011-12-04 15:54:00,27104.6,1.46,36,587.92
13098,580533,2011-12-04 15:55:00,27200.9,1.47,36,96.3
13098,581410,2011-12-08 14:14:00,28882.44,1.56,36,1681.54
13099,565217,2011-09-01 17:40:00,207.36,0.01,36,207.36
13101,550628,2011-04-19 14:37:00,101.19,0.01,36,101.19
13102,538057,2010-12-09 13:38:00,316.82,0.02,36,316.82
13102,538854,2010-12-14 13:44:00,673.92,0.04,36,357.1
13102,540522,2011-01-09 12:50:00,975.2,0.05,36,301.28
13102,540826,2011-01-11 14:00:00,1422.48,0.08,36,447.28
13102,541782,2011-01-21 11:50:00,1430.98,0.08,36,8.5
13102,543098,2011-02-03 11:49:00,1686.74,0.09,36,255.76
13102,543199,2011-02-04 12:40:00,1881.8,0.1,36,195.06
13102,546189,2011-03-10 10:56:00,2182.34,0.12,36,300.54
13102,546190,2011-03-10 10:57:00,2381.54,0.13,36,199.2
13102,547074,2011-03-20 14:35:00,2557.88,0.14,36,176.34
13102,549239,2011-04-07 11:37:00,2803.34,0.15,36,245.46
13102,549258,2011-04-07 12:30:00,3132.44,0.17,36,329.1
13102,551715,2011-05-03 15:23:00,3469.82,0.19,36,337.38
13102,554545,2011-05-25 09:35:00,3689.6,0.2,36,219.78
13102,554547,2011-05-25 09:37:00,3769.16,0.2,36,79.56
13102,557302,2011-06-19 14:15:00,4005.6,0.22,36,236.44
13102,559366,2011-07-08 09:03:00,4419.56,0.24,36,413.96
13102,561701,2011-07-29 10:41:00,4653.68,0.25,36,234.12
13102,561715,2011-07-29 12:03:00,4961.7,0.27,36,308.02
13102,567327,2011-09-19 14:43:00,5292.84,0.29,36,331.14
13102,573272,2011-10-28 13:02:00,5658.96,0.31,36,366.12
13102,576832,2011-11-16 15:01:00,5921.96,0.32,36,263.0
13102,580134,2011-12-01 19:24:00,6230.02,0.34,36,308.06
13102,581380,2011-12-08 12:52:00,6424.09,0.35,36,194.07
13103,573419,2011-10-31 09:38:00,243.94,0.01,36,243.94
13104,539567,2010-12-20 11:58:00,101.76,0.01,36,101.76
13104,546852,2011-03-17 13:27:00,213.72,0.01,36,111.96
13104,561813,2011-07-29 15:25:00,376.44,0.02,36,162.72
13104,566818,2011-09-15 11:20:00,579.0,0.03,36,202.56
13104,572328,2011-10-24 10:11:00,759.0,0.04,36,180.0
13104,580906,2011-12-06 13:10:00,1098.48,0.06,36,339.48
13106,561811,2011-07-29 15:12:00,76.5,0.0,36,76.5
13107,540639,2011-01-10 12:28:00,566.84,0.03,36,566.84
13107,557132,2011-06-17 08:57:00,935.22,0.05,36,368.38
13107,566772,2011-09-15 09:41:00,1407.42,0.08,36,472.2
13107,572900,2011-10-26 14:52:00,1531.62,0.08,36,124.2
13108,536621,2010-12-02 10:35:00,350.06,0.02,36,350.06
13109,559034,2011-07-05 14:56:00,369.85,0.02,36,369.85
13109,570509,2011-10-11 10:16:00,786.54,0.04,36,416.69
13110,542908,2011-02-01 15:24:00,271.55,0.01,36,271.55
13110,545324,2011-03-01 14:58:00,540.15,0.03,36,268.6
13110,547881,2011-03-27 16:08:00,732.49,0.04,36,192.34
13110,561206,2011-07-25 16:18:00,1035.2,0.06,36,302.71
13110,561207,2011-07-25 16:20:00,1042.24,0.06,36,7.04
13110,571509,2011-10-17 15:28:00,1246.94,0.07,36,204.7
13110,575129,2011-11-08 14:30:00,1488.67,0.08,36,241.73
13113,537806,2010-12-08 13:21:00,372.97,0.02,36,372.97
13113,540951,2011-01-12 13:10:00,1049.57,0.06,36,676.6
13113,542228,2011-01-26 13:37:00,1421.86,0.08,36,372.29
13113,543232,2011-02-04 13:28:00,2176.91,0.12,36,755.05
13113,544658,2011-02-22 13:18:00,2602.83,0.14,36,425.92
13113,545638,2011-03-04 12:26:00,2838.74,0.15,36,235.91
13113,547201,2011-03-21 13:35:00,3327.86,0.18,36,489.12
13113,548318,2011-03-30 12:45:00,3780.91,0.2,36,453.05
13113,549664,2011-04-11 12:13:00,3928.91,0.21,36,148.0
13113,549669,2011-04-11 12:21:00,3931.46,0.21,36,2.55
13113,550362,2011-04-18 11:13:00,4566.46,0.25,36,635.0
13113,551211,2011-04-27 11:40:00,5009.71,0.27,36,443.25
13113,551566,2011-05-03 11:11:00,5619.21,0.3,36,609.5
13113,552955,2011-05-12 12:30:00,6102.61,0.33,36,483.4
13113,554071,2011-05-22 11:17:00,8063.66,0.44,36,1961.05
13113,555016,2011-05-31 11:09:00,8856.16,0.48,36,792.5
13113,557144,2011-06-17 10:17:00,9456.24,0.51,36,600.08
13113,558524,2011-06-30 10:52:00,9644.02,0.52,36,187.78
13113,562771,2011-08-09 12:00:00,10301.42,0.56,36,657.4
13113,563621,2011-08-18 10:10:00,10787.06,0.58,36,485.64
13113,570222,2011-10-09 12:59:00,11262.72,0.61,36,475.66
13113,573371,2011-10-30 13:34:00,11569.8,0.62,36,307.08
13113,578699,2011-11-25 10:22:00,11906.76,0.64,36,336.96
13113,581586,2011-12-09 12:49:00,12245.96,0.66,36,339.2
13115,556102,2011-06-08 16:15:00,878.55,0.05,36,878.55
13115,570806,2011-10-12 12:42:00,1779.62,0.1,36,901.07
13115,571182,2011-10-14 10:55:00,1795.22,0.1,36,15.6
13115,579134,2011-11-28 12:38:00,2294.78,0.12,36,499.56
13116,561068,2011-07-24 14:33:00,501.14,0.03,36,501.14
13117,536741,2010-12-02 13:11:00,202.12,0.01,36,202.12
13117,538094,2010-12-09 14:50:00,388.15,0.02,36,186.03
13117,541984,2011-01-24 15:48:00,499.93,0.03,36,111.78
13117,545710,2011-03-07 09:52:00,590.53,0.03,36,90.6
13117,550242,2011-04-15 11:31:00,655.81,0.04,36,65.28
13117,552062,2011-05-06 10:45:00,751.37,0.04,36,95.56
13117,562851,2011-08-10 10:09:00,841.77,0.05,36,90.4
13117,577218,2011-11-18 12:02:00,984.91,0.05,36,143.14
13118,544899,2011-02-24 12:32:00,190.93,0.01,36,190.93
13118,548545,2011-03-31 19:12:00,614.48,0.03,36,423.55
13118,553191,2011-05-15 13:22:00,799.7,0.04,36,185.22
13118,577505,2011-11-20 12:37:00,1178.01,0.06,36,378.31
13118,577510,2011-11-20 12:46:00,1197.81,0.06,36,19.8
13120,550198,2011-04-15 10:19:00,30.6,0.0,36,30.6
13121,546679,2011-03-15 16:47:00,283.73,0.02,36,283.73
13122,549964,2011-04-13 14:12:00,903.67,0.05,36,903.67
13122,565783,2011-09-06 15:53:00,922.39,0.05,36,18.72
13124,539039,2010-12-15 15:00:00,1256.32,0.07,36,1256.32
13124,548666,2011-04-01 14:58:00,2574.12,0.14,36,1317.8
13124,566258,2011-09-11 12:45:00,3866.33,0.21,36,1292.21
13126,537759,2010-12-08 11:42:00,203.64,0.01,36,203.64
13126,537761,2010-12-08 11:43:00,223.44,0.01,36,19.8
13126,540113,2011-01-05 09:11:00,547.31,0.03,36,323.87
13126,546275,2011-03-10 15:06:00,757.25,0.04,36,209.94
13126,548520,2011-03-31 16:40:00,1077.42,0.06,36,320.17
13126,568590,2011-09-28 10:29:00,1385.98,0.07,36,308.56
13126,572775,2011-10-26 10:43:00,1730.2,0.09,36,344.22
13126,580550,2011-12-05 10:00:00,2099.64,0.11,36,369.44
13127,567976,2011-09-23 10:26:00,259.17,0.01,36,259.17
13130,565780,2011-09-06 15:30:00,64.0,0.0,36,64.0
13131,555517,2011-06-05 10:54:00,324.9,0.02,36,324.9
13131,568996,2011-09-29 17:16:00,772.2,0.04,36,447.3
13131,576774,2011-11-16 13:21:00,1073.3,0.06,36,301.1
13132,547503,2011-03-23 12:44:00,77.3,0.0,36,77.3
13133,543480,2011-02-08 15:48:00,52.35,0.0,36,52.35
13133,546331,2011-03-11 10:31:00,109.8,0.01,36,57.45
13134,549951,2011-04-13 12:57:00,500.2,0.03,36,500.2
13134,550649,2011-04-19 16:37:00,525.7,0.03,36,25.5
13134,556183,2011-06-09 11:37:00,885.74,0.05,36,360.04
13134,566789,2011-09-15 10:35:00,1793.58,0.1,36,907.84
13135,554868,2011-05-27 10:52:00,3096.0,0.17,36,3096.0
13136,552817,2011-05-11 12:47:00,574.46,0.03,36,574.46
13136,560691,2011-07-20 12:00:00,1107.5,0.06,36,533.04
13136,560693,2011-07-20 12:01:00,1226.68,0.07,36,119.18
13136,566554,2011-09-13 11:39:00,2148.08,0.12,36,921.4
13136,571224,2011-10-14 13:41:00,2607.61,0.14,36,459.53
13137,543191,2011-02-04 11:54:00,217.93,0.01,36,217.93
13137,548612,2011-04-01 11:34:00,863.84,0.05,36,645.91
13137,561036,2011-07-24 11:54:00,1165.23,0.06,36,301.39
13137,564729,2011-08-28 12:44:00,1457.75,0.08,36,292.52
13137,566018,2011-09-08 12:42:00,1931.04,0.1,36,473.29
13137,573347,2011-10-30 12:26:00,2507.41,0.14,36,576.37
13137,575840,2011-11-11 11:56:00,3189.58,0.17,36,682.17
13137,579399,2011-11-29 12:09:00,3650.41,0.2,36,460.83
13138,536778,2010-12-02 15:03:00,193.23,0.01,36,193.23
13138,549923,2011-04-13 09:59:00,386.85,0.02,36,193.62
13138,561796,2011-07-29 13:34:00,489.45,0.03,36,102.6
13138,567516,2011-09-20 15:31:00,687.89,0.04,36,198.44
13138,572322,2011-10-24 09:34:00,831.69,0.04,36,143.8
13138,577101,2011-11-17 16:51:00,962.39,0.05,36,130.7
13139,547787,2011-03-25 11:57:00,409.5,0.02,36,409.5
13139,552313,2011-05-08 16:03:00,1170.02,0.06,36,760.52
13139,563943,2011-08-22 10:04:00,1710.94,0.09,36,540.92
13139,568671,2011-09-28 13:13:00,3584.56,0.19,36,1873.62
13139,574834,2011-11-07 11:30:00,4303.46,0.23,36,718.9
13139,574835,2011-11-07 11:31:00,4711.42,0.25,36,407.96
13139,578283,2011-11-23 13:54:00,5064.94,0.27,36,353.52
13140,537842,2010-12-08 15:12:00,159.51,0.01,36,159.51
13140,563441,2011-08-16 13:13:00,309.66,0.02,36,150.15
13140,564188,2011-08-23 15:33:00,423.72,0.02,36,114.06
13141,542528,2011-01-28 13:04:00,215.52,0.01,36,215.52
13141,542543,2011-01-28 14:42:00,524.57,0.03,36,309.05
13141,550519,2011-04-19 09:31:00,1040.85,0.06,36,516.28
13141,552468,2011-05-09 15:33:00,1401.03,0.08,36,360.18
13141,566979,2011-09-16 09:54:00,2388.75,0.13,36,987.72
13142,577594,2011-11-20 16:07:00,307.09,0.02,36,307.09
13144,540777,2011-01-11 11:15:00,110.95,0.01,36,110.95
13145,536835,2010-12-02 18:06:00,295.0,0.02,36,295.0
13145,562446,2011-08-04 19:06:00,413.8,0.02,36,118.8
13145,566083,2011-09-09 10:10:00,499.72,0.03,36,85.92
13145,573532,2011-10-31 12:45:00,618.52,0.03,36,118.8
13146,576061,2011-11-13 15:29:00,228.91,0.01,36,228.91
13147,565127,2011-09-01 12:28:00,118.8,0.01,36,118.8
13147,573129,2011-10-27 16:35:00,237.6,0.01,36,118.8
13147,575205,2011-11-09 10:18:00,475.2,0.03,36,237.6
13147,579451,2011-11-29 13:59:00,712.8,0.04,36,237.6
13148,538296,2010-12-10 13:06:00,309.4,0.02,36,309.4
13148,542607,2011-01-30 13:48:00,721.15,0.04,36,411.75
13148,542610,2011-01-30 14:05:00,1072.71,0.06,36,351.56
13148,542615,2011-01-30 15:22:00,1087.66,0.06,36,14.95
13148,547418,2011-03-23 10:25:00,1456.75,0.08,36,369.09
13148,550820,2011-04-21 08:43:00,1798.33,0.1,36,341.58
13148,558757,2011-07-03 12:22:00,2022.25,0.11,36,223.92
13148,558759,2011-07-03 12:36:00,2269.77,0.12,36,247.52
13148,561686,2011-07-29 08:29:00,2775.02,0.15,36,505.25
13148,561687,2011-07-29 08:30:00,2789.87,0.15,36,14.85
13148,575640,2011-11-10 14:01:00,3030.03,0.16,36,240.16
13148,575680,2011-11-10 15:23:00,3707.12,0.2,36,677.09
13149,544802,2011-02-23 13:57:00,376.74,0.02,36,376.74
13149,559904,2011-07-13 13:20:00,882.9,0.05,36,506.16
13149,564482,2011-08-25 13:40:00,1132.62,0.06,36,249.72
13149,578806,2011-11-25 13:09:00,1676.06,0.09,36,543.44
13151,544286,2011-02-17 12:29:00,1257.87,0.07,36,1257.87
13153,580432,2011-12-04 12:14:00,486.22,0.03,36,486.22
13155,537370,2010-12-06 12:44:00,379.7,0.02,36,379.7
13155,541273,2011-01-17 11:21:00,569.2,0.03,36,189.5
13155,567545,2011-09-21 10:27:00,882.5,0.05,36,313.3
13155,574735,2011-11-06 15:41:00,971.76,0.05,36,89.26
13157,543919,2011-02-14 14:03:00,197.82,0.01,36,197.82
13157,549843,2011-04-12 14:04:00,497.94,0.03,36,300.12
13157,560870,2011-07-21 14:34:00,873.2,0.05,36,375.26
13157,572225,2011-10-21 13:50:00,1741.22,0.09,36,868.02
13158,541995,2011-01-25 09:58:00,256.41,0.01,36,256.41
13158,559308,2011-07-07 13:05:00,562.83,0.03,36,306.42
13158,563095,2011-08-12 09:04:00,868.17,0.05,36,305.34
13158,565727,2011-09-06 11:58:00,1201.06,0.06,36,332.89
