CustomerID,Frequency,Recency,MonetaryValue,AverageOrderValue,TotalQuantity,Customer_Status
16643,1,246,487.51,487.51,269,Inactive
16644,2,178,833.78,416.89,826,Inactive
16647,2,170,214.06,107.03,146,Inactive
16648,1,43,290.66,290.66,281,Inactive
16650,1,72,518.42,518.42,372,Inactive
16652,7,59,6773.97,967.71,3283,Risk
16653,2,16,1212.66,606.33,733,New
16654,4,141,601.27,150.32,282,Inactive
16655,6,18,3794.52,632.42,2367,VIP
16656,15,22,8625.8,575.05,8894,Risk
16657,4,10,933.62,233.4,1229,New
16658,1,368,123.24,123.24,40,Inactive
16659,1,189,39.12,39.12,72,Inactive
16660,3,16,810.45,270.15,451,New
16665,1,362,135.4,135.4,59,Inactive
16666,1,19,118.98,118.98,233,Inactive
16667,2,68,570.13,285.06,237,Inactive
16668,6,15,306.72,51.12,318,Loyal
16669,3,24,1374.87,458.29,888,Inactive
16670,11,17,4095.9,372.35,2556,Loyal
16671,3,28,1692.27,564.09,875,Inactive
16672,20,2,8134.94,406.75,2832,Loyal
16674,2,55,319.61,159.8,188,Inactive
16676,4,34,1592.12,398.03,636,Inactive
16678,12,3,3109.99,259.17,2397,Loyal
16679,1,366,129.75,129.75,29,Inactive
16680,1,43,183.7,183.7,94,Inactive
16681,6,73,1770.34,295.06,1407,Risk
16682,5,5,1028.0,205.6,1040,Loyal
16684,28,4,66653.56,2380.48,50255,VIP
16685,2,61,324.24,162.12,396,Inactive
16686,7,47,3062.83,437.55,2030,Risk
16688,4,1,1260.86,315.21,804,New
16689,2,76,422.6,211.3,330,Inactive
16690,2,72,225.58,112.79,138,Inactive
16692,2,256,1276.0,638.0,152,Inactive
16693,2,69,482.01,241.0,204,Inactive
16696,4,135,657.9,164.48,146,Inactive
16697,1,241,112.75,112.75,27,Inactive
16698,2,227,1998.0,999.0,840,Inactive
16700,13,9,5076.55,390.5,4024,Loyal
16701,13,9,5398.3,415.25,6393,Loyal
16705,20,1,14034.99,701.75,5476,VIP
16706,3,37,531.35,177.12,249,Inactive
16708,1,46,656.63,656.63,285,Inactive
16709,5,85,3029.87,605.97,851,Risk
16710,10,19,2483.04,248.3,1836,Risk
16711,5,3,1651.03,330.21,833,Loyal
16712,11,9,3645.43,331.4,1749,Loyal
16713,15,19,6923.13,461.54,4276,Risk
16714,3,219,1161.53,387.18,610,Inactive
16715,1,78,301.72,301.72,642,Inactive
16716,2,267,901.2,450.6,120,Inactive
16717,5,24,3327.91,665.58,1579,Risk
16718,1,369,623.75,623.75,413,Inactive
16719,7,15,1790.42,255.77,1204,Loyal
16720,1,26,155.24,155.24,182,Inactive
16721,1,262,292.47,292.47,172,Inactive
16722,13,17,4730.81,363.91,5001,Loyal
16723,2,91,589.15,294.58,399,Inactive
16725,7,302,781.02,111.57,294,Risk
16726,5,26,1382.02,276.4,977,Risk
16727,1,364,272.82,272.82,177,Inactive
16728,4,46,1054.67,263.67,677,Inactive
16729,21,38,7239.92,344.76,5783,Risk
16730,3,52,743.11,247.7,994,Inactive
16732,1,32,603.75,603.75,317,Inactive
16734,3,52,650.51,216.84,346,Inactive
16735,5,79,2300.56,460.11,1573,Risk
16737,1,53,417.6,417.6,288,Inactive
16738,1,298,3.75,3.75,3,Inactive
16739,1,177,323.0,323.0,172,Inactive
16742,1,47,464.9,464.9,1,Inactive
16743,7,29,2238.09,319.73,2047,Risk
16744,7,11,1304.76,186.39,805,Loyal
16745,17,87,7194.3,423.19,6735,Risk
16746,18,5,6697.66,372.09,4665,Loyal
16747,2,38,836.06,418.03,583,Inactive
16748,5,18,1515.9,303.18,880,Loyal
16750,5,45,623.93,124.79,214,Risk
16751,1,31,1764.72,1764.72,1031,Inactive
16752,1,373,207.5,207.5,54,Inactive
16753,1,58,223.92,223.92,189,Inactive
16754,1,372,2002.4,2002.4,4280,Inactive
16755,3,114,1496.83,498.94,1064,Inactive
16756,1,215,239.4,239.4,106,Inactive
16757,1,319,106.83,106.83,81,Inactive
16758,1,65,369.34,369.34,203,Inactive
16759,3,8,789.79,263.26,609,New
16761,1,97,316.62,316.62,341,Inactive
16762,3,20,1501.38,500.46,618,Inactive
16763,1,199,611.85,611.85,319,Inactive
16764,13,4,2799.25,215.33,1259,Loyal
16765,1,294,34.0,34.0,4,Inactive
16766,2,273,1145.6,572.8,536,Inactive
16767,11,31,5580.6,507.33,4435,Risk
16768,3,48,478.09,159.36,196,Inactive
16769,1,260,380.39,380.39,83,Inactive
16770,5,58,770.1,154.02,464,Risk
16771,5,33,2246.81,449.36,1489,Risk
16773,1,57,171.59,171.59,171,Inactive
16774,4,68,661.52,165.38,322,Inactive
16775,11,10,1695.66,154.15,440,Loyal
16776,1,60,388.28,388.28,262,Inactive
16777,2,80,226.35,113.18,64,Inactive
16778,2,74,245.94,122.97,194,Inactive
16779,22,2,10629.72,483.17,5325,VIP
16780,2,100,425.19,212.6,271,Inactive
16781,1,372,311.25,311.25,113,Inactive
16782,13,10,2279.9,175.38,712,Loyal
16784,1,20,107.6,107.6,24,Inactive
16788,2,123,597.48,298.74,311,Inactive
16789,1,8,80.8,80.8,32,New
16790,6,4,1545.62,257.6,898,Loyal
16791,7,29,1721.78,245.97,763,Risk
16792,2,282,110.38,55.19,44,Inactive
16793,1,57,243.84,243.84,146,Inactive
16794,10,1,1222.71,122.27,937,Loyal
16795,1,365,414.88,414.88,239,Inactive
16796,1,89,305.62,305.62,186,Inactive
16800,1,11,1201.49,1201.49,540,New
16801,3,163,867.83,289.28,313,Inactive
16803,1,65,332.3,332.3,245,Inactive
16804,3,23,536.99,179.0,246,Inactive
16805,2,174,460.59,230.3,539,Inactive
16806,4,103,801.49,200.37,378,Inactive
16807,3,143,1121.59,373.86,778,Inactive
16808,2,99,288.42,144.21,196,Inactive
16809,5,23,914.69,182.94,652,Risk
16810,1,192,309.54,309.54,114,Inactive
16811,2,5,547.07,273.53,477,New
16812,1,361,479.35,479.35,81,Inactive
16813,10,8,1692.98,169.3,1525,Loyal
16814,21,14,6509.1,309.96,2769,Loyal
16816,4,103,417.06,104.26,274,Inactive
16817,9,3,1604.75,178.31,822,Loyal
16818,11,11,3349.57,304.51,2164,Loyal
16820,1,96,497.61,497.61,307,Inactive
16823,1,227,358.38,358.38,136,Inactive
16824,2,16,460.64,230.32,236,New
16825,2,39,775.18,387.59,566,Inactive
16826,1,51,341.7,341.7,158,Inactive
16828,2,93,128.5,64.25,59,Inactive
16829,1,157,197.22,197.22,99,Inactive
16830,1,39,325.91,325.91,264,Inactive
16832,3,184,199.15,66.38,33,Inactive
16833,4,1,1106.53,276.63,440,New
16834,1,228,413.46,413.46,358,Inactive
16835,2,128,180.85,90.42,61,Inactive
16836,2,40,251.87,125.94,165,Inactive
16837,11,31,3170.98,288.27,1563,Risk
16838,2,197,588.85,294.42,185,Inactive
16839,34,9,16594.35,488.07,8975,VIP
16841,6,37,1869.82,311.64,2250,Risk
16842,3,101,1264.19,421.4,693,Inactive
16843,16,43,10196.57,637.29,10159,Risk
16846,1,50,214.32,214.32,135,Inactive
16847,1,43,193.44,193.44,78,Inactive
16848,1,53,281.42,281.42,182,Inactive
16849,1,187,124.57,124.57,33,Inactive
16850,1,334,332.41,332.41,249,Inactive
16851,3,4,342.45,114.15,271,New
16852,2,10,144.91,72.46,56,New
16855,2,24,328.4,164.2,164,Inactive
16856,1,15,35.4,35.4,12,New
16858,1,369,375.69,375.69,91,Inactive
16859,2,145,747.81,373.9,827,Inactive
16861,2,60,173.76,86.88,140,Inactive
16863,2,31,502.8,251.4,409,Inactive
16866,3,141,207.74,69.25,60,Inactive
16869,4,23,825.42,206.36,585,Inactive
16871,6,22,2812.34,468.72,1253,Risk
16872,3,77,680.02,226.67,600,Inactive
16873,6,5,7123.62,1187.27,3840,VIP
16875,5,67,2095.53,419.11,1069,Risk
16877,6,12,853.72,142.29,463,Loyal
16880,7,31,1519.08,217.01,753,Risk
16881,1,67,432.0,432.0,600,Inactive
16882,3,67,705.12,235.04,424,Inactive
16883,2,187,276.73,138.36,104,Inactive
16884,2,38,429.84,214.92,320,Inactive
16885,3,15,471.51,157.17,184,New
16887,1,35,194.88,194.88,157,Inactive
16889,3,195,1578.67,526.22,925,Inactive
16891,5,2,809.7,161.94,283,Loyal
16892,5,1,525.54,105.11,239,Loyal
16893,1,367,145.93,145.93,62,Inactive
16895,1,65,219.14,219.14,102,Inactive
16897,1,314,213.03,213.03,58,Inactive
16898,3,26,508.81,169.6,419,Inactive
16899,6,8,1281.56,213.59,522,Loyal
16900,3,17,887.11,295.7,833,New
16902,1,116,1706.88,1706.88,629,Inactive
16903,1,29,373.24,373.24,262,Inactive
16904,16,4,3754.27,234.64,2034,Loyal
16905,7,5,3102.43,443.2,1408,VIP
16906,4,82,579.77,144.94,281,Inactive
16907,5,29,981.65,196.33,298,Risk
16909,1,72,379.14,379.14,436,Inactive
16910,8,4,1510.06,188.76,886,Loyal
16912,11,29,2575.38,234.13,1029,Risk
16913,1,290,113.44,113.44,82,Inactive
16914,1,36,208.46,208.46,121,Inactive
16915,6,9,621.68,103.61,132,Loyal
16916,2,24,576.26,288.13,440,Inactive
16917,1,277,391.52,391.52,232,Inactive
16918,6,50,1068.82,178.14,721,Risk
16919,11,156,2596.45,236.04,1413,Risk
16921,1,61,169.79,169.79,171,Inactive
16923,18,12,7117.61,395.42,3377,Loyal
16924,3,21,846.75,282.25,493,Inactive
16926,1,371,230.25,230.25,35,Inactive
16927,3,116,543.05,181.02,993,Inactive
16928,17,80,2847.6,167.51,2114,Risk
16929,7,4,1295.39,185.06,929,Loyal
16930,3,26,380.55,126.85,341,Inactive
16931,21,5,4604.22,219.25,3158,Loyal
16932,1,53,161.94,161.94,87,Inactive
16933,2,1,563.23,281.62,288,New
16934,2,55,950.93,475.46,399,Inactive
16936,1,26,262.68,262.68,173,Inactive
16938,4,9,2736.38,684.1,2540,New
16940,3,52,3049.88,1016.63,2169,Inactive
16942,9,13,1920.59,213.4,811,Loyal
16943,3,212,816.73,272.24,145,Inactive
16945,19,22,4345.5,228.71,2725,Risk
16947,1,236,406.48,406.48,312,Inactive
16948,3,139,435.02,145.01,1614,Inactive
16949,6,4,1286.27,214.38,791,Loyal
16950,3,57,1178.56,392.85,644,Inactive
16951,2,137,1262.75,631.38,1306,Inactive
16952,2,109,167.61,83.8,92,Inactive
16953,1,30,20.8,20.8,10,Inactive
16954,9,1,2085.08,231.68,1054,Loyal
16955,4,185,518.67,129.67,266,Inactive
16956,1,18,308.74,308.74,114,New
16957,2,239,416.64,208.32,172,Inactive
16959,1,87,117.35,117.35,49,Inactive
16960,3,39,507.05,169.02,304,Inactive
16961,1,116,234.17,234.17,125,Inactive
16963,1,187,110.55,110.55,35,Inactive
16965,1,227,201.19,201.19,291,Inactive
16966,7,8,2154.97,307.85,1981,Loyal
16967,1,189,319.02,319.02,333,Inactive
16968,2,4,439.43,219.72,326,New
16969,3,39,650.41,216.8,816,Inactive
16971,1,38,357.21,357.21,72,Inactive
16976,1,267,251.52,251.52,88,Inactive
16978,1,78,344.33,344.33,166,Inactive
16979,6,4,1852.0,308.67,865,Loyal
16980,2,255,1078.96,539.48,788,Inactive
16982,1,61,384.06,384.06,182,Inactive
16983,7,13,1931.25,275.89,1379,Loyal
16984,2,88,4481.35,2240.68,2423,Inactive
16985,10,17,5464.12,546.41,1832,VIP
16986,2,30,1873.2,936.6,1040,Inactive
16987,7,3,1625.05,232.15,402,Loyal
16988,1,5,126.12,126.12,43,New
16989,6,7,1133.25,188.88,1233,Loyal
16990,1,219,179.0,179.0,100,Inactive
16992,5,11,1614.31,322.86,860,Loyal
16996,6,30,1456.96,242.83,544,Risk
16997,3,288,702.0,234.0,360,Inactive
16998,3,150,287.5,95.83,74,Inactive
16999,2,23,484.82,242.41,294,Inactive
17001,11,1,3989.57,362.69,2164,Loyal
17002,3,86,1493.73,497.91,679,Inactive
17004,2,46,1412.94,706.47,819,Inactive
17006,4,5,781.78,195.44,272,New
17007,6,51,889.93,148.32,597,Risk
17010,1,18,195.36,195.36,118,New
17011,1,30,270.9,270.9,186,Inactive
17014,3,8,586.33,195.44,245,New
17015,3,29,1842.56,614.19,1981,Inactive
17017,20,3,8694.26,434.71,6673,VIP
17018,2,41,920.1,460.05,176,Inactive
17019,4,11,1272.61,318.15,827,New
17022,1,31,71.0,71.0,108,Inactive
17024,3,45,95.85,31.95,69,Inactive
17025,3,61,357.77,119.26,235,Inactive
17026,2,185,154.83,77.41,97,Inactive
17027,6,79,890.29,148.38,421,Risk
17029,2,111,716.0,358.0,400,Inactive
17030,1,64,146.87,146.87,146,Inactive
17031,2,12,380.35,190.18,235,New
17033,3,86,1030.14,343.38,750,Inactive
17034,3,16,745.52,248.51,410,New
17035,2,246,433.53,216.76,229,Inactive
17037,1,88,1267.32,1267.32,656,Inactive
17038,1,30,112.4,112.4,28,Inactive
17040,1,138,449.73,449.73,181,Inactive
17041,3,27,1081.57,360.52,951,Inactive
17042,5,3,1044.38,208.88,994,Loyal
17043,4,32,1735.18,433.8,998,Inactive
17044,1,25,948.48,948.48,504,Inactive
17045,3,113,339.44,113.15,106,Inactive
17046,1,157,642.02,642.02,510,Inactive
17047,3,85,1100.9,366.97,533,Inactive
17048,3,118,925.35,308.45,485,Inactive
17049,9,3,5659.98,628.89,2676,VIP
17050,6,96,3228.84,538.14,1614,Risk
17051,1,194,247.14,247.14,184,Inactive
17052,1,28,413.75,413.75,261,Inactive
17053,1,131,498.48,498.48,122,Inactive
17054,5,28,1356.33,271.27,804,Risk
17058,3,82,1179.89,393.3,592,Inactive
17059,5,30,3095.04,619.01,1855,Risk
17060,1,266,234.24,234.24,216,Inactive
17061,11,74,5232.23,475.66,1526,Risk
17062,4,314,538.37,134.59,430,Inactive
17063,7,21,1461.14,208.73,770,Risk
17064,3,59,859.35,286.45,318,Inactive
17068,21,12,4552.14,216.77,2164,Loyal
17069,9,28,2709.7,301.08,1506,Risk
17070,1,114,312.14,312.14,133,Inactive
17071,9,28,2429.03,269.89,1197,Risk
17073,4,18,1446.09,361.52,759,New
17075,4,18,834.12,208.53,292,New
17076,3,36,841.08,280.36,295,Inactive
17078,2,36,378.2,189.1,788,Inactive
17079,1,78,118.8,118.8,24,Inactive
17080,2,22,287.62,143.81,166,Inactive
17081,2,25,290.16,145.08,78,Inactive
17082,2,33,2003.85,1001.92,1049,Inactive
17083,3,109,1405.78,468.59,772,Inactive
17084,2,35,2949.75,1474.88,1816,Inactive
17085,5,123,1566.65,313.33,786,Risk
17086,6,7,2050.08,341.68,1859,Loyal
17088,4,28,1991.01,497.75,868,Inactive
17090,7,4,2043.95,291.99,921,Loyal
17091,9,3,3827.76,425.31,1746,Loyal
17092,4,50,1777.78,444.44,1131,Inactive
17094,1,322,302.0,302.0,152,Inactive
17095,3,23,1324.16,441.39,618,Inactive
17096,4,15,1022.13,255.53,339,New
17097,8,2,954.42,119.3,459,Loyal
17100,2,18,971.74,485.87,800,New
17101,4,10,1621.73,405.43,815,New
17102,1,262,25.5,25.5,2,Inactive
17105,2,159,665.78,332.89,693,Inactive
17107,6,33,10815.43,1802.57,4837,Risk
17109,6,29,885.04,147.51,589,Risk
17110,1,165,163.3,163.3,50,Inactive
17111,1,47,248.61,248.61,302,Inactive
17114,7,6,763.12,109.02,212,Loyal
17115,3,8,837.5,279.17,372,New
17117,1,288,116.2,116.2,68,Inactive
17118,1,318,157.02,157.02,154,Inactive
17119,2,3,606.91,303.46,334,New
17120,1,233,307.46,307.46,120,Inactive
17122,1,119,138.32,138.32,80,Inactive
17123,1,162,345.3,345.3,246,Inactive
17124,1,185,298.89,298.89,130,Inactive
17125,1,50,259.35,259.35,291,Inactive
17126,5,152,1004.75,200.95,792,Risk
17128,1,335,157.09,157.09,76,Inactive
17131,5,5,2463.17,492.63,983,VIP
17133,7,16,4892.24,698.89,2730,VIP
17134,2,107,425.0,212.5,102,Inactive
17135,7,16,1139.73,162.82,1224,Loyal
17138,1,276,380.5,380.5,126,Inactive
17139,12,16,10668.47,889.04,5182,VIP
17140,1,247,465.32,465.32,302,Inactive
17142,1,239,579.0,579.0,81,Inactive
17144,2,1,984.57,492.28,483,New
17146,3,106,749.78,249.93,212,Inactive
17147,4,23,1714.59,428.65,882,Inactive
17148,1,52,124.88,124.88,82,Inactive
17152,3,195,1689.5,563.17,517,Inactive
17153,1,24,213.78,213.78,104,Inactive
17154,1,75,329.34,329.34,490,Inactive
17155,2,18,251.7,125.85,242,New
17157,2,8,319.0,159.5,172,New
17158,3,32,1266.97,422.32,778,Inactive
17159,3,22,1538.88,512.96,1111,Inactive
17160,6,31,3518.03,586.34,2856,Risk
17162,10,29,1715.46,171.55,1001,Risk
17163,2,22,293.1,146.55,66,Inactive
17164,7,33,2467.35,352.48,1501,Risk
17165,1,284,158.68,158.68,100,Inactive
17166,2,39,206.34,103.17,78,Inactive
17169,2,58,835.78,417.89,526,Inactive
17171,1,289,224.91,224.91,185,Inactive
17172,1,79,317.76,317.76,480,Inactive
17173,8,5,3766.6,470.83,1122,VIP
17174,1,218,59.9,59.9,41,Inactive
17175,4,44,1443.69,360.92,866,Inactive
17176,1,202,306.13,306.13,170,Inactive
17179,3,178,711.79,237.26,290,Inactive
17180,4,56,796.03,199.01,683,Inactive
17181,2,57,239.92,119.96,241,Inactive
17183,6,8,3347.31,557.89,1296,VIP
17186,2,47,144.0,72.0,200,Inactive
17187,1,227,203.95,203.95,144,Inactive
17188,7,11,2474.23,353.46,1328,Loyal
17189,2,106,384.4,192.2,227,Inactive
17190,1,59,249.74,249.74,160,Inactive
17191,7,28,2095.13,299.3,1167,Risk
17193,7,36,1699.3,242.76,1254,Risk
17194,2,274,262.62,131.31,119,Inactive
17197,1,30,1013.01,1013.01,191,Inactive
17198,3,24,692.22,230.74,357,Inactive
17201,1,54,342.63,342.63,268,Inactive
17203,6,36,3563.85,593.98,2850,Risk
17204,4,175,1564.56,391.14,646,Inactive
17205,1,54,384.08,384.08,884,Inactive
17206,1,53,204.24,204.24,76,Inactive
17211,8,27,2317.22,289.65,1323,Risk
17212,1,253,226.85,226.85,147,Inactive
17213,7,40,2781.23,397.32,1176,Risk
17214,6,60,1069.12,178.19,276,Risk
17217,1,234,113.5,113.5,24,Inactive
17218,10,4,1960.72,196.07,958,Loyal
17219,1,32,114.23,114.23,89,Inactive
17220,14,24,3198.25,228.45,1905,Risk
17221,2,7,335.13,167.56,288,New
17222,1,65,354.15,354.15,128,Inactive
17223,2,310,426.79,213.4,112,Inactive
17226,1,309,393.49,393.49,406,Inactive
17227,6,19,939.32,156.55,741,Risk
17228,8,16,1906.09,238.26,1532,Loyal
17229,2,96,318.76,159.38,185,Inactive
17230,8,264,3638.41,454.8,1651,Risk
17231,10,12,3174.32,317.43,1742,Loyal
17232,2,3,421.52,210.76,203,New
17233,1,35,190.88,190.88,131,Inactive
17234,1,183,149.89,149.89,55,Inactive
17235,2,25,550.06,275.03,224,Inactive
17236,6,13,916.13,152.69,474,Loyal
17237,2,11,314.69,157.34,105,New
17238,17,3,3744.65,220.27,1822,Loyal
17239,1,313,382.5,382.5,150,Inactive
17242,2,108,1135.04,567.52,611,Inactive
17243,26,1,8676.85,333.72,3370,Loyal
17244,1,53,954.9,954.9,616,Inactive
17245,1,205,171.45,171.45,75,Inactive
17247,1,15,282.19,282.19,106,New
17248,1,120,318.65,318.65,213,Inactive
17250,2,4,384.52,192.26,168,New
17251,1,363,283.28,283.28,110,Inactive
17252,2,117,353.86,176.93,193,Inactive
17253,1,18,178.26,178.26,43,New
17254,2,5,272.44,136.22,252,New
17255,2,41,298.41,149.2,232,Inactive
17256,2,107,240.0,120.0,141,Inactive
17259,2,148,603.37,301.68,410,Inactive
17262,5,52,1253.36,250.67,367,Risk
17263,1,208,63.44,63.44,36,Inactive
17265,2,139,562.9,281.45,394,Inactive
17266,3,2,310.64,103.55,161,New
17267,2,127,317.62,158.81,159,Inactive
17268,4,108,763.64,190.91,844,Inactive
17272,4,42,2148.63,537.16,1778,Inactive
17274,1,35,111.98,111.98,79,Inactive
17277,2,228,1065.35,532.67,430,Inactive
17278,1,241,246.04,246.04,179,Inactive
17279,1,58,187.83,187.83,48,Inactive
17282,3,130,1703.41,567.8,1877,Inactive
17284,6,60,1652.58,275.43,1364,Risk
17286,1,22,153.92,153.92,118,Inactive
17287,7,26,1064.11,152.02,559,Risk
17288,7,9,1419.73,202.82,1203,Loyal
17289,3,32,944.41,314.8,520,Inactive
17290,2,4,525.24,262.62,404,New
17291,1,308,550.8,550.8,72,Inactive
17293,9,8,1875.11,208.35,1140,Loyal
17295,3,29,556.95,185.65,294,Inactive
17297,1,17,131.78,131.78,67,New
17298,2,101,498.42,249.21,387,Inactive
17299,4,12,669.11,167.28,678,New
17301,1,21,197.63,197.63,149,Inactive
17302,5,15,1135.63,227.13,575,Loyal
17303,1,361,250.04,250.04,144,Inactive
17306,19,11,8631.31,454.28,11491,VIP
17309,1,95,82.75,82.75,41,Inactive
17311,2,78,1384.85,692.42,1005,Inactive
17312,3,139,644.3,214.77,372,Inactive
17313,1,31,2328.84,2328.84,1402,Inactive
17314,8,25,2527.92,315.99,1896,Risk
17315,38,2,6292.26,165.59,3888,Loyal
17317,3,46,2600.34,866.78,1146,Inactive
17320,3,100,1200.62,400.21,634,Inactive
17321,2,8,700.86,350.43,373,New
17323,7,15,921.07,131.58,776,Loyal
17324,4,18,990.23,247.56,844,New
17325,1,280,96.8,96.8,60,Inactive
17329,2,14,523.11,261.56,142,New
17330,2,23,363.9,181.95,120,Inactive
17331,1,124,175.2,175.2,16,Inactive
17333,1,86,494.25,494.25,375,Inactive
17334,2,302,307.02,153.51,315,Inactive
17337,4,151,2027.87,506.97,1269,Inactive
17338,8,17,6643.93,830.49,3128,VIP
17339,2,94,243.36,121.68,152,Inactive
17340,11,30,12353.29,1123.03,5967,Risk
17341,3,157,781.36,260.45,489,Inactive
17343,1,355,193.64,193.64,56,Inactive
17344,1,46,160.57,160.57,66,Inactive
17345,4,15,537.74,134.44,346,New
17346,15,4,2676.56,178.44,1657,Loyal
17347,1,86,228.96,228.96,216,Inactive
17348,5,15,1159.52,231.9,1401,Loyal
17349,1,179,110.75,110.75,112,Inactive
17350,4,8,1286.07,321.52,795,New
17351,3,36,587.15,195.72,113,Inactive
17353,2,129,1740.0,870.0,1200,Inactive
17354,1,51,1393.06,1393.06,1006,Inactive
17356,1,312,178.22,178.22,166,Inactive
17357,2,24,388.14,194.07,153,Inactive
17358,2,303,365.85,182.92,202,Inactive
17359,1,11,127.86,127.86,161,New
17360,3,17,585.79,195.26,335,New
17361,3,49,488.2,162.73,157,Inactive
17362,2,239,312.23,156.12,191,Inactive
17364,11,1,4481.18,407.38,2701,Loyal
17365,8,13,4801.56,600.2,4777,VIP
17367,1,238,168.4,168.4,150,Inactive
17368,7,23,1349.52,192.79,680,Risk
17370,4,73,446.18,111.54,540,Inactive
17371,3,17,423.89,141.3,152,New
17372,8,41,1342.68,167.84,749,Risk
17373,4,40,646.92,161.73,408,Inactive
17374,2,219,495.77,247.88,85,Inactive
17375,3,199,400.1,133.37,367,Inactive
17376,2,71,203.2,101.6,86,Inactive
17377,20,24,4100.92,205.05,2076,Risk
17379,1,11,404.66,404.66,663,New
17381,29,9,20275.61,699.16,25649,VIP
17382,1,65,65.4,65.4,25,Inactive
17383,1,4,199.29,199.29,150,New
17384,2,19,336.4,168.2,88,Inactive
17385,1,15,261.11,261.11,201,New
17386,6,8,2686.42,447.74,1902,VIP
17387,2,20,784.11,392.06,542,Inactive
17388,4,78,1259.56,314.89,1068,Inactive
17389,34,1,31833.68,936.28,7612,VIP
17391,2,164,508.8,254.4,480,Inactive
17392,2,307,457.91,228.96,320,Inactive
17394,1,219,203.87,203.87,241,Inactive
17396,8,39,7330.8,916.35,2005,Risk
17397,2,22,696.41,348.2,254,Inactive
17398,3,115,653.38,217.79,310,Inactive
17400,5,126,2129.96,425.99,1097,Risk
17402,13,5,2633.85,202.6,701,Loyal
17403,1,36,281.62,281.62,117,Inactive
17404,14,26,31668.82,2262.06,32708,Risk
17405,3,1,1031.41,343.8,726,New
17406,3,333,2200.42,733.47,787,Inactive
17408,1,163,32.65,32.65,3,Inactive
17409,2,185,771.85,385.92,105,Inactive
17410,5,16,1214.72,242.94,616,Loyal
17411,3,12,778.94,259.65,306,New
17412,7,3,1258.06,179.72,738,Loyal
17414,2,44,778.0,389.0,2100,Inactive
17415,1,80,507.84,507.84,114,Inactive
17416,7,30,6893.42,984.77,4302,Risk
17418,2,42,463.46,231.73,289,Inactive
17419,12,11,4226.57,352.21,1876,Loyal
17420,3,50,598.83,199.61,265,Inactive
17422,6,16,1979.37,329.9,2253,Loyal
17423,2,46,698.41,349.21,459,Inactive
17425,2,19,759.17,379.58,407,Inactive
17426,6,8,5037.26,839.54,3094,VIP
17427,1,72,100.8,100.8,34,Inactive
17428,28,1,17256.85,616.32,9474,VIP
17429,3,128,524.92,174.97,624,Inactive
17430,2,33,265.76,132.88,190,Inactive
17431,1,313,403.3,403.3,292,Inactive
17432,2,18,365.76,182.88,207,New
17433,1,88,303.16,303.16,185,Inactive
17434,7,2,2373.82,339.12,1693,Loyal
17436,2,2,216.3,108.15,90,New
17438,1,254,388.45,388.45,103,Inactive
17440,3,157,186.42,62.14,246,Inactive
17442,6,37,2248.56,374.76,1496,Risk
17443,1,220,534.24,534.24,504,Inactive
17444,3,148,2940.04,980.01,2119,Inactive
17446,2,177,120.9,60.45,198,Inactive
17447,2,40,541.53,270.76,443,Inactive
17449,7,2,2520.86,360.12,1122,Loyal
17450,45,8,193592.89,4302.06,69807,VIP
17451,7,1,1721.4,245.91,1203,Loyal
17453,2,18,486.72,243.36,219,New
17454,4,192,517.53,129.38,243,Inactive
17455,1,204,131.7,131.7,66,Inactive
17456,1,365,249.86,249.86,222,Inactive
17457,5,127,1737.7,347.54,826,Risk
17458,1,15,316.5,316.5,170,New
17459,2,43,657.3,328.65,537,Inactive
17460,5,226,462.58,92.52,177,Risk
17461,3,23,757.46,252.49,799,Inactive
17462,2,60,675.69,337.84,227,Inactive
17463,5,16,1896.41,379.28,1095,Loyal
17464,1,158,289.96,289.96,220,Inactive
17466,2,10,763.28,381.64,306,New
17468,2,10,137.0,68.5,116,New
17469,5,16,1870.97,374.19,787,Loyal
17470,5,45,1125.07,225.01,1675,Risk
17472,3,191,710.29,236.76,462,Inactive
17475,1,79,194.37,194.37,178,Inactive
17480,1,78,511.82,511.82,338,Inactive
17481,4,4,1255.59,313.9,1061,New
17483,3,65,414.04,138.01,191,Inactive
17486,1,261,396.87,396.87,191,Inactive
17489,2,59,376.64,188.32,428,Inactive
17490,7,1,2092.32,298.9,1134,Loyal
17491,10,1,3558.87,355.89,2013,Loyal
17492,1,248,374.57,374.57,155,Inactive
17495,2,8,497.56,248.78,229,New
17496,1,359,271.05,271.05,79,Inactive
17498,1,76,272.22,272.22,394,Inactive
17499,1,290,622.88,622.88,711,Inactive
17500,3,17,1138.0,379.33,17,New
17501,2,221,288.6,144.3,160,Inactive
17502,4,9,689.1,172.28,376,New
17503,2,3,558.96,279.48,486,New
17504,8,206,2745.28,343.16,1456,Risk
17505,2,162,1145.84,572.92,556,Inactive
17506,1,76,302.2,302.2,139,Inactive
17507,2,262,605.58,302.79,359,Inactive
17508,1,281,387.31,387.31,289,Inactive
17509,8,58,6115.14,764.39,3534,Risk
17510,1,25,308.48,308.48,214,Inactive
17511,30,3,88556.38,2951.88,63149,VIP
17512,10,29,2924.99,292.5,2753,Risk
17513,1,72,513.2,513.2,254,Inactive
17514,1,128,208.65,208.65,135,Inactive
17515,4,31,639.02,159.76,243,Inactive
17516,5,15,768.08,153.62,416,Loyal
17517,1,309,153.94,153.94,102,Inactive
